semana,neg-1,neg-2,neg-3,neg-4,neg-5,neg-6,neg-7,neg-8,neg-9,neg-10,neg-11,neg-12,neg-13,neg-14,neg-15,neg-16,neg-17,neg-18,neg-19,neg-20,pos-1,pos-2,pos-3,pos-4,pos-5,pos-6,pos-7,pos-8,pos-9,pos-10,pos-11,pos-12,pos-13,pos-14,pos-15,pos-16,pos-17,pos-18,pos-19,pos-20
1996-22,puest march,model financi,ca mar,mixt gres,codig penal,administr public,comision mixt,inici cre,pas importantisim,pas imprescind,pas impor,pas impuest,pas impuls,pas in,pas inadvert,pas imagin,pas im,pas import,06 deud,pas inclus,ejempl part,ejempl ocurr,ejempl ocasion,ejempl oper,ejempl parec,ejempl paradigmat,ejempl palpabl,ejempl oficin,ejempl pag,ños popul,ejempl pa,ejempl organiz,ejempl organ,ejempl pact,hech objet,objecion concienci,cam comision,fiscal financ,ayud humanitari,polit cultural
1996-24,polit fiscal,cab dud,dar respuest,institut muj,text legal,parec import,pas impuest,pas imprescind,pas importantisim,pas import,06 deud,pas im,pas igual,pas hor,pas histori,pas impor,pas imagin,pas in,pas inadvert,pas inclu,ejempl oblig,ejempl oper,ejempl parlament,ejempl parec,ejempl paradigmat,ejempl oficin,ejempl pag,ejempl palpabl,ejempl pa,ejempl organiz,ejempl organ,ejempl pact,depolit fiscal,veng dic,consej depolit,ademas afect,senador uncet,enest moment,nacional vasc,empres public
1996-26,años gestion,secretari general,16 años,cab dud,financi autonom,funcion inspector,dat fiabl,oposi cion,pas inform,pas hor,pas igual,pas institut,pas institu,pas im,pas imagin,pas impor,pas import,pas importantisim,pas imprescind,pas impuest,ejempl num,ejempl numer,ejempl part,ejempl objet,ejempl ocasion,ejempl ocurr,ejempl oficin,ejempl oper,ejempl organ,ejempl organiz,ejempl pa,ejempl pact,ejempl pag,ejempl palpabl,ejempl paradigmat,ejempl parec,ejempl oblig,ños popul,senador utrer,empres public
1996-37,carreter nacional,text mocion,pre sident,castill leon,consum carn,plen 10,200 peset,salud trabaj,10 septiembr,carreter competent,vid trabaj,calid vid,red basic,pas import,pas igual,pas importantisim,pas imagin,pas im,pas impor,06 deud,ejempl numer,ejempl parlament,ejempl oblig,ejempl objet,ejempl ocurr,ejempl oficin,ejempl oper,ejempl organ,ejempl organiz,ejempl pa,ejempl pact,ejempl pag,ejempl palpabl,ejempl paradigmat,ejempl ocasion,ños popul,plan viviend,gra cias,inter vencion,merc suel
1996-39,permit termin,remit tod,riesg salud,pas previ,aquell person,pod olvid,red distribu,recurs sanitari,pas legislatur,maxim respet,quier dec,pas im,pas impor,pas hor,pas import,pas igual,pas imagin,06 deud,pas importantisim,pas imprescind,ejempl ningun,ejempl nivel,ejempl pa,ños popul,ejempl norm,ejempl nuev,ejempl num,ejempl numer,ejempl objet,ejempl oblig,ejempl ocasion,ejempl ocurr,ejempl oficin,ejempl oper,ejempl organ,ejempl niñ,plan hidrolog,plan viviend,gra cias,planif hidrolog
1996-41,ñor ministr,pre sident,gen ral,ministr agricultur,nuev sistem,senador nacional,sector primari,aceit oliv,pod adquisit,sen plen,popu lar,formal part,proteccion litoral,cuant ide,plen octubr,octubr 1996,elabor proyect,nacional vasc,pas grad,pas impor,ejempl ocurr,ejempl oficin,ejempl oper,ejempl organ,ejempl navarr,ejempl organiz,ejempl pa,ejempl pact,ejempl pag,ejempl palpabl,ejempl nacional,ejempl paradigmat,ejempl nivel,ejempl ningun,us ted,correspons fiscal,aplaus escañ,so bre,mund rural,ayud direct
1996-43,mo cion,escañ popul,poder public,ello conoc,present enmiend,pre supuest,fond compens,fond cohesion,acuerd parlament,parlament vasc,norm derech,respect acuerd,pas hag,pas hambr,pas hech,pas histori,pas inform,pas hor,pas increment,pas igual,ejempl num,ejempl numer,ejempl mund,ejempl objet,ejempl oblig,ejempl ocasion,ejempl ocurr,ejempl oficin,ejempl oper,ejempl organ,ejempl organiz,ejempl pa,ejempl pact,ejempl nacional,ejempl municipi,proced judicial,garc carner,pas previ,us ted,calid enseñ
1996-45,res pect,co mision,present dictam,riesg laboral,libert enseñ,go biern,reform sen,medi rural,senador bonet,presi dent,letr mocion,sen plen,creacion centr,plen noviembr,lament profund,present enmiend,luch fraud,1996 um1,noviembr 1996,logr consens,ejempl oblig,ejempl ocasion,ejempl part,ños popul,ejempl oper,ejempl organ,ejempl organiz,ejempl pa,ejempl pact,ejempl pag,ejempl palpabl,ejempl paradigmat,ejempl parec,ejempl parlament,ejempl oficin,sistem educ,derech mar,escuel public,articul 27,nacional vasc
1996-47,parlament rio,trabaj asunt,cuenc miner,grup parlamentari,defensor puebl,pact local,colabor cion,medi ambient,senador gibert,articul 28,ven taj,gast far,deb hab,parlament bal,far maceut,poc cas,pas mism,pas hech,pas histori,pas hor,ejempl pa,ejempl palpabl,ejempl pag,ejempl pact,ejempl organiz,ños popul,ejempl organ,ejempl oper,dobl imposicion,cuent general,empres miner,inversion public,senador cambr,escuel public,20 cient,1996 um2,noviembr 1996,van ten,congel salarial,sen plen
1996-49,izquierd unid,or ganiz,pen muert,dentr marc,merc trabaj,rein unid,cort general,legisl vigent,regim respons,pact local,solicitud ingres,ses salin,cre evident,plen diciembr,1996 um2,puest march,ten result,dad autonom,comuni dad,hac preocup,ños popul,ejempl ocasion,ejempl pag,ejempl pact,ejempl pa,ejempl organiz,ejempl organ,ejempl oficin,ejempl oper,ejempl ocurr,paus grup,comision general,pid senador,inversion public,objecion concienci,enmiend present,polit pesquer,nu mer,senador galvan,senador niet
1996-51,izquierd unid,pre sident,nuev regul,situacion econom,quier dec,administr cion,produc efect,argu ment,hac años,sec cion,puest march,presupuest auster,parl mentari,plan regadi,iguald oportun,termin agradec,cias interven,ter min,portavoz mixt,presupuest general,polit industrial,senador rios,plen 16,inversion public,paus grup,enmiend numer,regl jueg,senador espert,impuest sociedad,emple public,paus senador,senador lob,nu mer,pre supuest,cias senador,llam atencion,senador aliert,senador armas,ente public,defend tod
1997-7,pre sident,petici nes,so bre,diciembr 1996,im portant,derech constitucional,proyect regul,sen plen,person fisic,estatut autonom,regim general,vi viend,re gion,derech asoci,pas impor,pas import,pas fronteriz,pas fronter,pas importantisim,pas imprescind,ejempl palpabl,ejempl num,ejempl oficin,ejempl objet,ejempl oblig,ejempl pact,ejempl ocasion,ejempl ocurr,ejempl pa,ejempl organiz,ejempl numer,ejempl oper,ejempl organ,superfici bas,interes general,parec import,pued ten,reduccion deficit,materi suel,gra cias
1997-9,organ public,pact territorial,febrer 1997,direct indirect,trabaj mar,cues tion,formul magistral,fond inversion,ministeri justici,tan import,adminis tracion,hac referent,funcion public,servici empres,cooper trabaj,articul 35,medicin legal,ademas cre,izquierd unid,tip sociedad,ejempl oper,ejempl pa,ejempl pact,respuest interpel,mayor menor,fond cohesion,senador interpel,enmiend numer,ayud desarroll,figur secretari,segur vial,disposicion adicional,mejor text,go biern,acompañ presupuest,sociedad laboral,norm foral,des rroll,mejor tecnic,presi dent
1997-11,mocion numer,06 deud,pas hech,pas histori,pas hor,pas igual,pas im,pas imagin,pas impor,pas import,pas importantisim,pas imprescind,pas impuest,pas impuls,pas in,pas inadvert,pas inclu,pas inclus,pas incorpor,pas increment,ejempl num,ejempl numer,ejempl objet,ejempl part,ejempl oblig,ejempl ocurr,ejempl oficin,ejempl oper,ejempl organ,ejempl organiz,ejempl pa,ejempl pact,ejempl pag,ejempl palpabl,ejempl paradigmat,ejempl parec,ejempl ocasion,ños popul,mos mocion,vo tar
1997-12,grup polit,sol ment,agenci industrial,aprob proyect,intervencion quis,situ cion,port voc,quier agradec,oficin farmaci,in corpor,afir macion,portavoc interven,ar ticul,gobi anterior,conten import,present senador,po litic,atencion primari,dar cumplimient,quier señal,ejempl organ,ejempl palpabl,ejempl organiz,ejempl pa,ejempl pag,ejempl ocurr,ejempl pact,entidad local,go biern,exposicion motiv,list esper,sector farmaceut,catalan sen,eco nomic,rural zon,asunt exterior,senador begu,particul numer,senador niet,cias senador
1997-15,senador pleguezuel,fiscal general,islas balear,line actuacion,zon deprim,nu mer,espe cialist,nivel servici,presi dent,pre sident,sistem mir,servici sanitari,permit conoc,distint nivel,pas im,pas impor,pas igual,pas hor,pas import,pas importantisim,ejempl niñ,ños popul,ejempl oblig,ejempl norm,ejempl nuev,ejempl num,ejempl numer,ejempl objet,ejempl ocasion,ejempl ocurr,aquel moment,consej general,marc legal,consumidor usuari,junt castill,period tiemp,tribunal cuent,milit obligatori,pod judicial,director general
1997-17,quier agradec,gran cal,niet cicuendez,unid europe,pre sident,incapac temporal,comision constitucional,plan hidrolog,alli exist,derech human,sistem democrat,paz derech,camin haci,haci paz,pas mism,pas hag,pas hambr,pas hech,pas histori,pas hor,ejempl nuev,ejempl num,ejempl pag,ños popul,ejempl objet,ejempl oblig,ejempl ocasion,ejempl ocurr,ejempl oficin,ejempl oper,ejempl organ,ejempl organiz,ejempl pa,ejempl pact,gra cias,inici priv,senador rios,polit hidraul,comarc miner,director provincial
1997-19,educ cultur,may 1997,establec mercantil,1997 um4,sen plen,cuent general,culmin proces,plen may,06 deud,pas impuest,pas importantisim,pas import,pas impor,pas imagin,pas im,pas imprescind,pas impuls,pas inclu,pas inadvert,pas inclus,ejempl negoci,ejempl ocasion,ejempl ocurr,ejempl oficin,ejempl oper,ejempl organ,ejempl nacional,ejempl organiz,ejempl pa,ejempl municipi,ejempl pact,ejempl pag,ejempl navarr,ejempl neces,planif hidrolog,hidrolog nacional,plan hidrolog,vigil aduaner,formacion profesional,nuev sistem
1997-21,ultim años,in crement,to dav,sistem educ,dat cientif,medi ambient,termin presi,objecion concienci,industri conserver,go biern,competent educ,banc credit,ello permit,tram autov,dud algun,ñor ministr,articul 15,credit agricol,pas incorpor,pas igual,ejempl oblig,ejempl ocasion,ejempl oficin,ejempl palpabl,ejempl oper,ejempl pag,ejempl organ,ejempl organiz,ejempl pact,ejempl ocurr,ejempl pa,senador zamoran,gibert bosch,codig penal,aut nom,model financi,gas natural,mar mediterrane,polit fiscal,fiscal general
1997-24,12 juni,public medi,juni 1997,pro yect,sector agrari,ten cuent,plen 12,deud histor,pact toled,preci sion,esper ver,ciert sid,presi dent,establec limit,cab dud,senador niet,pas mientr,pas habl,pas hac,pas mocion,ejempl navarr,ejempl organiz,ejempl pa,ejempl pact,ejempl nacional,ejempl oficin,ejempl nivel,grand apart,conferent intergubernamental,polit exterior,enseñ public,catalan sen,pension jubil,fiscal general,65 años,loyol palaci,telecomun cion,comision europe,sanid public,pu blic
1997-25,juni 1997,sen plen,1997 um4,comision constitucional,respect numer,castill manch,pas import,pas importantisim,pas imprescind,pas imagin,pas inclus,pas impuls,pas in,pas inadvert,pas inclu,pas impor,pas impuest,06 deud,pas incorpor,pas increment,ejempl nuev,ejempl parec,ejempl numer,ejempl num,ejempl oblig,ejempl ocasion,ejempl ocurr,ejempl oficin,ejempl oper,ejempl organ,ejempl organiz,ejempl pa,ejempl pact,ejempl pag,ejempl palpabl,ejempl objet,ños popul,enmiend pretend,junt extremadur,declar interes
1997-26,co mo,pact toled,pod adquisit,conoc eusker,contrat public,senador pleguezuel,vacun lech,hech gal,palaci justici,aplic conveni,qued patent,grup intervinient,dialog consens,relacion contractual,pas import,pas impor,pas importantisim,pas imagin,pas imprescind,pas impuest,ejempl organ,ejempl neces,ejempl navarr,ejempl organiz,ejempl pa,ejempl ningun,ejempl niñ,fuerz cuerp,num 51,25 juni,fuerz armad,entrar terren,senador gatzagaetxebarr,trafic drog,autop peaj,isla hierr,debat mocion,cuerp segur,mu chas,cias senador
1997-29,impuest especial,ce sion,castill manch,06 deud,pas hor,pas igual,pas im,pas imagin,pas impor,pas import,pas importantisim,pas imprescind,pas impuest,pas impuls,pas in,pas inclu,pas inclus,pas incorpor,pas increment,pas inform,ejempl niñ,ejempl norm,ejempl nuev,ejempl num,ejempl parlament,ejempl numer,ejempl oblig,ejempl ocasion,ejempl ocurr,ejempl oficin,ejempl oper,ejempl organ,ejempl organiz,ejempl pa,ejempl pact,ejempl pag,ejempl palpabl,ejempl paradigmat,ejempl objet,ños popul
1997-38,senador pleguezuel,presi dent,comision nacional,tas siniestral,parl mentari,direct comunitari,sector pesquer,nuev tecnolog,program plurianual,1997 um5,sen dor,sen plen,septiembr 1997,siniestral laboral,quier dec,senador bonet,ocasion interpel,deb constitucional,pas imagin,pas importantisim,ejempl oblig,ejempl pa,ejempl ocasion,ejempl organiz,ejempl organ,ejempl oper,ejempl ocurr,ejempl oficin,codig penal,servici milit,escañ popul,segu discut,pod segu,pen privacion,privacion libert,parqu nacional,ydesd lueg,inici legisl,comites etic,gra cias
1997-39,disposicion final,garc corre,clar postur,grand obras,hu man,respet derech,catorc años,ministr dud,tard años,agradezc respuest,senador mòdol,administr justici,television fronter,fuerz armad,pued pens,quier entend,organ cre,pas im,pas imagin,pas integr,ejempl ningun,ejempl pa,ejempl pact,ejempl pag,ejempl palpabl,ejempl negoci,ejempl paradigmat,ejempl neces,ejempl parec,ejempl navarr,ejempl organ,ejempl niñ,radi nacional,enest moment,polit fiscal,consej polit,nacional españ,cordob malag,marin mercant,capitan maritim
1997-41,lleg acuerd,posit cre,junt andaluc,disposicion adicional,transac cion,sol contien,ministrod foment,moderniz explot,agricult res,quer agradec,sector lacte,sol quier,administr justici,castill leon,ari salg,adi cional,ne cesari,futur mism,pas impuest,pas import,ejempl oficin,ejempl oper,ejempl organ,ejempl organiz,ejempl pa,ejempl pact,ejempl pag,ejempl palpabl,ejempl paradigmat,ejempl practic,ejempl pong,person fisic,impuest rent,alvarez casc,particip ingres,decan colegi,go biern,sistem inspeccion,ocm platan,ciudadan extranjer
1997-43,senador galan,num ro,15 octubr,pre sident,provinci gran,trasl person,derech fundamental,pa ra,enmiend present,aplic presupuest,parlam tari,element basic,text dictam,puest march,valor catastral,senador cas,consum human,ministeri sanid,entidad local,sanid consum,ejempl organiz,ejempl pa,ejempl pact,ejempl parec,ejempl pag,ejempl organ,ejempl palpabl,ejempl paradigmat,mu chas,enmiend numer,mod algun,mism tiemp,nacion unid,aument poblacion,chas senador,registr public,carg polit,hac referent,15 cient,cias senador
1997-45,diciembr 1994,plen noviembr,sen plen,impuest rent,com reduc,castill leon,1997 um6,pro yect,noviembr 1997,senador franc,parl mentari,pas institut,pas impor,pas import,pas importantisim,pas imprescind,pas interes,pas impuest,pas impuls,pas in,ejempl parec,ejempl objet,ños popul,ejempl ocasion,ejempl ocurr,ejempl palpabl,ejempl oficin,ejempl pag,ejempl pact,ejempl oper,ejempl organ,ejempl oblig,ejempl pa,ejempl organiz,logic debat,presi dent,pued cre,control inspeccion,servici milit,enseñ public
1997-47,guardi civil,mo ment,desarroll tecnolog,oficin farmaci,rein sof,credit supon,dir inform,prestacionsocial sustitutori,hor extraordinari,quier dec,simil res,entend just,generalitat cataluñ,pas impor,pas imprescind,pas imagin,pas im,pas igual,pas import,pas importantisim,ejempl nuev,ejempl parlament,ejempl numer,ejempl num,ejempl oblig,ejempl ocasion,ejempl ocurr,ejempl oficin,ejempl oper,ejempl organ,ejempl organiz,ejempl pa,ejempl pact,ejempl pag,ejempl palpabl,ejempl paradigmat,ejempl objet,ños popul,van recib,servici milit
1997-49,plen num,puent internacional,senador nacional,500 años,administr public,mejor anterior,contrat indefin,num 68,niet cicuendez,prohibicion total,pas haci,pas inform,pas increment,pas hag,pas hambr,pas hech,pas histori,pas incorpor,pas hor,pas igual,ejempl ocurr,ejempl oficin,ejempl oper,ejempl organ,ejempl organiz,ejempl pa,ejempl pact,ejempl ocasion,tip med,reform enseñ,sid mal,situacion legal,polit integr,us ted,pre sident,interes general,proteccion civil,administr general,sanid transfer,ñor ministr
1997-51,mejor gestion,senador areval,presupuest general,izquierd unid,ente public,opon enmiend,sen plen,defend numer,deb dec,roman clement,articul 12,senador roman,asi cre,pact toled,pes tas,inver sion,juici valor,comi sion,quier dec,enmiend vet,garant constitucional,consej administr,empres public,present enmiend,sanid priv,tej industrial,presupuest defens,agenci tributari,proteccion civil,enmiend numer,emple public,delpart popul,inversion public,agenci medicament,calid educ,defens senador,defend enmiend,sen dor,chas senador,cias senador
1998-7,grup polit,senador gran,mism tiemp,enmiend numer,senador areval,pro blem,polit econom,ar ticul,bas dat,deud tributari,consej hombr,pib nominal,pas im,pas impor,pas import,pas igual,pas importantisim,pas imagin,06 deud,pas impuest,ejempl objet,ejempl pa,ejempl palpabl,ejempl pag,ejempl pact,ejempl ocasion,ejempl organiz,ejempl organ,ños popul,ejempl oper,ejempl oficin,ejempl ocurr,adminis tracion,consej general,co dig,contri buyent,patrimoni histor,cualqui cas,iglesi catol,satisfac cion
1998-9,siem pre,pre sident,ministeri trabaj,cumpl plaz,sol 11,victim delit,concert servici,cuan do,quier agradec,plen cam,sistem salud,pas futur,pas igual,pas im,pas imagin,pas impor,pas import,pas franci,pas importantisim,pas imprescind,ejempl num,ejempl numer,ejempl paradigmat,ejempl objet,ejempl oblig,ejempl ocasion,ejempl ocurr,ejempl oficin,ejempl oper,ejempl organ,ejempl organiz,ejempl pa,ejempl pact,ejempl pag,ños popul,industri farmaceut,polit viviend,us ted,sanid consum,senador cardon
