semana,neg-1,neg-2,neg-3,neg-4,neg-5,neg-6,neg-7,neg-8,neg-9,neg-10,neg-11,neg-12,neg-13,neg-14,neg-15,neg-16,neg-17,neg-18,neg-19,neg-20,pos-1,pos-2,pos-3,pos-4,pos-5,pos-6,pos-7,pos-8,pos-9,pos-10,pos-11,pos-12,pos-13,pos-14,pos-15,pos-16,pos-17,pos-18,pos-19,pos-20
1995-37,grup ejempl,oblig hac,provinci badajoz,principi acusatori,cuerp fuerz,conveni dublin,consej escol,ente puert,cuenc mediterrane,part import,present proposicion,polit tributari,actual grav,mocion nuev,centr estatal,empres public,tribunal defens,recuper econom,ultim años,tip cient,electoral electoral,electoral eleccion,electoral elabor,electoral ejempl,electoral efect,electoral dud,electoral distint,electoral discurs,electoral derech,electoral dir,electoral dij,electoral dig,electoral dificil,electoral dich,electoral dic,electoral determin,electoral despues,electoral diput,ñor diput,vot emit
1995-38,exposicion motiv,pretend cre,cam proposicion,consej ministr,exit plan,cesion cient,materi tip,presion fiscal,hospital milit,respons polit,med adopt,hac referent,segur agrari,ten cuent,frut hortaliz,dic asi,nuev hospital,fond public,television local,grup parlamentari,electoral ejempl,electoral efect,electoral dud,electoral distint,electoral discurs,electoral dir,electoral diput,electoral dij,electoral dig,electoral dificil,electoral dich,electoral dic,electoral determin,electoral despues,electoral derech,electoral cualqui,public electoral,guardi civil,investig judicial,izquierd unid
1995-39,director general,mism tiemp,educ formacion,dorm tranquil,enmiend parcial,impuest sociedad,ayud famili,text refund,via satelit,izquierd unid,rent trabaj,tod europ,tramit proyect,trabaj cuent,total insuficient,merc trabaj,text altern,parlamentari hic,parlamentari inform,parlamentari except,electoral elabor,electoral ejempl,electoral efect,electoral dud,electoral distint,electoral discurs,electoral dir,electoral depend,electoral diput,electoral dig,electoral dificil,electoral dich,electoral dic,electoral determin,electoral despues,electoral desarroll,electoral dij,ñor diput,derech autor,garc alcañiz
1995-40,cam pretend,graved hech,centr concert,institu democrat,mism reconoc,comision europe,pid apoy,actualiz balanc,guardi civil,pact toled,carg fond,financi carg,segur vial,apart mocion,hac referent,financi segur,respons penal,respons polit,clas centr,pension orfand,electoral electoral,electoral eleccion,electoral elabor,electoral ejempl,electoral efect,electoral dud,electoral distint,electoral discurs,electoral dir,electoral diput,electoral dij,electoral dig,electoral dificil,electoral dich,electoral dic,electoral determin,electoral desarroll,vot emit,centr priv,izquierd unid
1995-42,nacional canari,autonom castill,bas aere,construccion puent,somet consider,hech nadi,segur vial,automocion españ,frut hortaliz,text proyect,preocup grav,tiemp suficient,valor catastral,fond pension,plan viviend,avion combat,legal españ,grav preocup,resident legal,fond comunitari,electoral ejempl,electoral efect,electoral dud,electoral distint,electoral discurs,electoral dir,electoral diput,electoral dentr,electoral dij,electoral dificil,electoral dich,electoral dic,electoral determin,electoral despues,electoral desarroll,electoral derech,electoral dig,escal especial,rein españ,vot emit
1995-43,confianz cam,anunci disolu,nacion unid,program polit,deb elabor,celebr marz,materi ingres,presupuest cuy,parlamentari hab,parlamentari gust,parlamentari grup,parlamentari general,parlamentari fundamental,parlamentari fuerz,abarqu tod,parlamentari habl,parlamentari firm,parlamentari final,parlamentari fin,parlamentari fij,electoral eleccion,electoral elabor,electoral ejempl,electoral efect,electoral dud,electoral distint,electoral discurs,electoral dir,electoral dentr,electoral diput,electoral dig,electoral dificil,electoral dich,electoral dic,electoral determin,electoral despues,electoral desarroll,electoral derech,electoral dij,ñor diput
1995-45,march camin,cam exig,pen privat,junt andaluc,rued prens,romp pact,pen años,are president,quier record,prision provisional,aceit oliv,aclar ahor,consej univers,deud histor,da casual,trabaj caract,respons polit,ahor van,consecuent direct,pag deleg,electoral eleccion,electoral elabor,electoral ejempl,electoral efect,electoral dud,electoral distint,electoral desarroll,electoral discurs,electoral diput,electoral dij,electoral dig,electoral dificil,electoral dich,electoral dic,electoral determin,electoral dir,ñor diput,derech penal,grup parlamentari,vot emit
1995-47,manifest volunt,posibl aplic,estrategi electoral,tribunal suprem,ayud desarroll,ningun cas,legal ilegal,tom inici,cultiv leños,años medi,hac referent,consej ministr,nivel servici,articul constitu,junt portavoc,cort general,centr asesor,derech libertad,revision catastral,luch narcotraf,electoral eleccion,electoral elabor,electoral ejempl,electoral efect,electoral dud,electoral distint,electoral despues,electoral discurs,electoral diput,electoral dij,electoral dig,electoral dificil,electoral dich,electoral dic,electoral dir,ñor diput,voluntari embaraz,interrupcion voluntari,valor catastral,perd confianz
1995-48,ministeri cam,inform tribunal,inici popul,ministeri respect,contamin atmosfer,aprob gast,proteccion civil,cost presupuest,provinci guadalaj,envas residu,recurs financier,seman pas,xunt galici,plan viviend,laboral fij,emple public,text legal,mostr satisfaccion,ningun respons,proces revision,electoral eleccion,electoral elabor,electoral ejempl,electoral efect,electoral dud,electoral distint,electoral discurs,electoral dir,electoral depend,electoral diput,electoral dig,electoral dificil,electoral dich,electoral dic,electoral determin,electoral despues,electoral desarroll,electoral dij,ñor diput,vot emit
1995-50,van segu,ministr med,retras desarroll,enmiend articul,tribunal constitucional,comision servici,segur vial,opinion public,sistem arbitral,pact ajuri,lleg acuerd,polit econom,ajuri ene,represent grup,movimient asoci,grup parlamentari,planif ministeri,entorn econom,materi consum,funcion public,electoral ejempl,electoral efect,electoral dud,electoral distint,electoral discurs,electoral dir,electoral diput,electoral dij,electoral democrat,electoral dig,electoral dich,electoral dic,electoral determin,electoral despues,electoral desarroll,electoral derech,electoral depend,electoral dificil,ñor diput,polit consum
1995-51,firmez rigor,hac referent,pequeñ median,resolu hac,med adopt,estabil polit,deb explic,moned unic,tram corrupcion,islas balear,materi infraestructur,competit internacional,taj segur,empres public,funcionari prision,text tal,personal funcionari,ayud humanitari,tal plant,juec magistr,electoral dud,electoral distint,electoral discurs,electoral dir,electoral diput,electoral dij,electoral dentr,electoral dig,electoral dich,electoral dic,electoral determin,electoral despues,electoral desarroll,electoral derech,electoral dificil,ñor diput,polic judicial,form part,consej madr,vot emit
1995-52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-5,polit econom,preci public,abarqu tod,parlamentari fuerz,parlamentari formul,parlamentari form,parlamentari firm,parlamentari final,parlamentari fin,parlamentari fij,parlamentari federal,parlamentari expres,parlamentari explic,parlamentari exist,parlamentari except,parlamentari excepcion,parlamentari evident,parlamentari europe,parlamentari estudi,parlamentari fundamental,electoral efect,electoral dud,electoral distint,electoral discurs,electoral dir,electoral diput,electoral dij,electoral dig,electoral defend,electoral dificil,electoral dic,electoral determin,electoral despues,electoral desarroll,electoral derech,electoral depend,electoral dentr,electoral democrat,electoral dich,ñor diput
2004-16,respond pregunt,debaj cient,program electoral,reform estatut,parlamentari formul,parlamentari form,parlamentari firm,parlamentari final,parlamentari fin,parlamentari fij,parlamentari federal,parlamentari explic,parlamentari fuerz,parlamentari exist,parlamentari except,parlamentari excepcion,parlamentari evident,parlamentari europe,parlamentari estudi,parlamentari estim,electoral ejempl,electoral efect,electoral dud,electoral distint,electoral discurs,electoral dir,electoral diput,electoral dij,electoral dej,electoral dig,electoral dich,electoral dic,electoral determin,electoral despues,electoral desarroll,electoral derech,electoral depend,electoral dentr,electoral dificil,ñor diput
2004-18,comision parlamentari,maner conjunt,reglament cam,pued entend,promes electoral,imag españ,parlamentari evident,parlamentari fundamental,parlamentari fuerz,parlamentari formul,parlamentari form,parlamentari excepcion,parlamentari firm,parlamentari general,parlamentari fij,parlamentari federal,parlamentari expres,parlamentari explic,parlamentari exist,parlamentari except,electoral distint,electoral discurs,electoral dir,electoral diput,electoral dij,electoral dig,electoral dificil,electoral dich,electoral dic,electoral determin,electoral despues,electoral desarroll,electoral derech,electoral depend,electoral dentr,electoral democrat,electoral defend,ñor diput,nacion unid,grup parlamentari
2004-20,import verd,fiscal general,reform estatut,plan hidrolog,violenci domest,propon inici,desaparicion cultiv,riesg import,secretari general,abarqu tod,parlamentari formul,parlamentari form,parlamentari firm,parlamentari final,parlamentari federal,parlamentari fij,parlamentari fuerz,parlamentari expres,parlamentari explic,parlamentari exist,electoral ejempl,electoral efect,electoral dud,electoral distint,electoral discurs,electoral dir,electoral diput,electoral dij,electoral dig,electoral dificil,electoral dich,electoral dic,electoral determin,electoral despues,electoral desarroll,electoral derech,electoral depend,electoral democrat,ñor diput,ministeri fiscal
2004-21,plural cultural,materi segur,program electoral,med fiscal,financi autonom,proces dialog,astiller public,polit industrial,mand unic,sector ferroviari,present mocion,firm madr,deud renf,desarroll futur,med concret,pregunt ministr,pod desarroll,parlamentari expres,parlamentari fin,parlamentari final,electoral elabor,electoral ejempl,electoral efect,electoral dud,electoral distint,electoral discurs,electoral dir,electoral diput,electoral democrat,electoral dij,electoral dificil,electoral dich,electoral dic,electoral determin,electoral despues,electoral desarroll,electoral derech,electoral depend,electoral dig,ñor diput
2004-22,vicepresident cumpl,eur tod,nuev empres,enmiend present,cumpl compromis,viviend nuev,numer numer,llam atencion,curs escol,lleg consens,sector industrial,hidrolog nacional,viviend proteccion,gust sab,minim interprofesional,pymes autonom,investig desarroll,tom decision,pas legislatur,desarroll innov,electoral eleccion,electoral elabor,electoral ejempl,electoral efect,electoral dud,electoral distint,electoral discurs,electoral dir,electoral dentr,electoral diput,electoral dig,electoral dificil,electoral dich,electoral dic,electoral determin,electoral despues,electoral desarroll,electoral derech,electoral dij,ñor diput
2004-23,cre emple,constitu europe,recuerd marz,director general,comision constitucional,mocion present,ministr españ,tribunal constitucional,servici inteligent,pact estabil,articul constitu,compromet verd,pod acept,baj impuest,tribunal superior,superior justici,centr nacional,manten deduccion,mand unic,parlamentari import,electoral element,electoral eleg,electoral electoral,electoral eleccion,electoral elabor,electoral ejempl,electoral efect,electoral dud,electoral distint,electoral discurs,electoral dir,electoral diput,electoral dij,electoral dig,electoral dificil,electoral dich,electoral dic,electoral emisor,ñor diput,cuerp segur
2004-25,proxim curs,director general,acuerd tripartit,interes españ,solb dich,tod lueg,tech gast,menor inversion,pid separ,enseñ lengu,apoy mocion,lectur escritur,estudi inform,competicion internacional,alta veloc,cuid paliat,pod judicial,años edad,parlamentari har,parlamentari excepcion,electoral diput,electoral dij,electoral dentr,electoral dig,electoral dificil,electoral dich,electoral dic,electoral determin,electoral despues,electoral efect,electoral desarroll,electoral ejempl,electoral derech,electoral distint,electoral dud,polit fiscal,tom consider,plan galici,material movil,grup parlamentari
2004-26,secretari segur,hech objet,polit minoritari,public dij,interes general,general pod,lament profund,choqu plan,quier dec,ave barcelon,doming festiv,seman pas,consej general,competent exclus,dentr años,entrar vigor,numer vot,libert expresion,cient cuant,propi termin,electoral dij,electoral democrat,electoral dificil,electoral dud,electoral dich,electoral determin,electoral ejempl,electoral despues,electoral desarroll,electoral elabor,electoral derech,electoral depend,electoral dentr,electoral dic,trasv ebro,consej europe,trat constitucional,polit exterior,grup parlamentari,administr justici
